Date,Experimenter,Batch,ID,Experiment,Condition,RewardedStimulus,Program,Program Version,TSFacing,Session,Trial,StartTime,CorrectChoice,"Criterion: choose rewarded color in 17/20 trials - do not need to adhere to at least 8/10 or 9/10 per 10-trial set, just need to get 85% correct if they are over 150 trials",Time maintenance diet removed,Notes,LatencyFirstPeckToScreen
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,7,110,,0,5/10 correct,,,NA
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,7,111,,1,,,,5.8
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,7,112,,0,,,,1.3
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,7,113,,1,,,,8.7
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,7,114,,0,,,,5.3
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,7,115,,0,,,,1.5
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,7,116,,1,,,,8.6
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,7,117,,0,,,,2.7
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,7,118,,1,,,,0.1
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,7,119,,1,,,,6.1
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,7,120,,0,5/10 correct,,,1.1
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,7,121,,1,,,touched before the stimuli was on screen for a second,1.2
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,7,122,,2,,,,0
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,8,123,11:03,1,,,,2.3
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,8,124,,0,,,,1.9
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,8,125,,0,,,,4.8
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,8,126,,1,,,,2.4
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,8,127,,0,,,touched before the stimuli was on screen for a second,0.4
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,8,128,,1,,,,8.4
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,8,129,,1,,,,2.2
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,8,130,,0,6/10 correct,,,1.9
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,8,131,,1,,,,5.7
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,8,132,,0,,,,2.2
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,8,133,,0,,,,3
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,8,134,,1,,,,8.3
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,8,135,,0,,,,3
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,8,136,,1,,,,4.3
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,8,137,,0,,,tapped it but it didn't register so I clicked it,2.6
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,8,138,,1,,,,1.2
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,8,139,,1,,,touched before the stimuli was on screen for a second,0
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,8,140,,0,5/10 correct,,,7.2
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,8,141,,-1,,,went to water immediately after trial started,NA
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,8,141,,0,,,put small bait piece on platform to get him back,3.7
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,9,142,12:12,1,,,,3.6
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,9,143,,0,,,,9.9
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,9,144,,0,,,,NA
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,9,145,,1,,,,3.3
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,9,146,,0,,,,3.6
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,9,147,,0,,,,1.7
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,9,148,,0,,,,3.1
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,9,149,,0,,,,1.8
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,9,150,,1,3/10 correct,,,3.9
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,9,151,,0,,,,2.2
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,9,152,,0,,,,NA
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,9,153,,2,,,,NA
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,9,154,,2,,,,NA
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,9,155,,1,,,,3.1
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,9,156,,0,,,,NA
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,9,157,,2,,,,NA
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,9,158,,1,,,,4.6
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,9,159,,2,,,,NA
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,9,160,,1,7/10 correct,,,5.1
19-Apr-20,KM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,9,161,,1,,Returned 1300,,2.9
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,10,162,10:49,1,,Removed 10:35,,2.2
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,10,163,,0,,,,0.2
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,10,164,,2,,,,NA
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,10,165,,1,,,,1.6
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,10,166,,0,,,,1.5
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,10,167,,1,,,,2.3
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,10,168,,1,,,,2.6
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,10,169,,2,,,,NA
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,10,170,,1,8/10 correct,,,1.6
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,10,171,,0,,,,1.4
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,10,172,,0,,,,6
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,10,173,,1,,,,1.8
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,10,174,,0,,,,2
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,10,175,10:53,1,,,,3.8
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,10,176,,2,,,,NA
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,10,177,,1,,,,2.6
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,10,178,,1,,,,1.9
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,10,179,,0,,,,5.1
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,10,180,,1,6/10 correct,,,5.1
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,10,181,,0,,,,2.4
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,11,182,11:25,1,,,,7.8
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,11,183,,2,,,,NA
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,11,184,,2,,,,NA
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,11,185,,1,,,,5.7
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,11,186,,2,,,,NA
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,11,187,,1,,,,1.5
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,11,188,,1,,,,1.6
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,11,189,,2,,,,NA
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,11,190,,1,9/10 correct,,,7.1
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,11,191,,2,,,,NA
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,11,192,,1,,,,1.8
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,11,193,,0,,,,8.4
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,11,194,,0,,,,4
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,11,195,,-1,,,,NA
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,11,195,,0,,,,NA
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,11,196,,1,,,,3.6
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,11,197,,1,,,,0
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,11,198,,2,,,,NA
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,11,199,,1,,,,1.9
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,11,200,,2,7/10 correct,,,NA
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,12,201,12:00,1,,,,2.9
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,12,202,,0,,,,4.5
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,12,203,,0,,,,2.6
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,12,204,,1,,,,2.9
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,12,205,,0,,,,2.7
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,12,206,,0,,,,3
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,12,207,,1,,,,6.5
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,12,208,,0,,,,1.6
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,12,209,,1,,,,1.7
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,12,210,,0,4/10 correct,,,1.7
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,12,211,,1,,,,1.5
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,12,212,,0,,,,3.1
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,12,213,,2,,,,NA
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,12,214,,1,,,,1.8
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,12,215,,0,,,,2.5
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,12,216,,0,,,,4.8
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,12,217,,1,,,,1.5
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,12,218,,0,,,,1.6
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,12,219,,1,,,,3.9
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,12,220,,1,6/10 correct,,,1.7
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,13,221,12:31,1,,,,1.5
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,13,222,,0,,,,7.4
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,13,223,,0,,,,8.2
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,13,224,,1,,,,2.3
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,13,225,,0,,,,2.3
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,13,226,,1,,,,4.5
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,13,227,,1,,,,1.4
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,13,228,,0,,,,7.9
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,13,229,,1,,,,2.1
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,13,230,,0,5/10 correct,,,5.2
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,13,231,,0,,,,2.7
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,13,232,,1,,,,1.4
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,13,233,,0,,,,2.2
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,13,234,,1,,,,2.9
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,13,235,,0,,,,9.9
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,13,236,,1,,,,2.3
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,13,237,,1,,,,1.8
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,13,238,,2,,,,NA
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,13,239,,1,,,,5.8
20-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,13,240,,2,7/10 correct,,,NA
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,14,241,9:11,1,,Removed 09:00,,4.8
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,14,242,,2,,,,NA
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,14,243,,0,,,,1.8
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,14,244,,1,,,,7.4
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,14,245,,0,,,,6.2
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,14,246,,1,,,,1.2
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,14,247,,1,,,,1.2
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,14,248,,0,,,,6.7
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,14,249,,1,,,,4.9
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,14,250,,0,6/10 correct,,,6.4
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,14,251,,1,,,,5
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,14,252,,2,,,,NA
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,14,253,,2,,,,0.1
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,14,254,,1,,,,7.1
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,14,255,,2,,,,NA
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,14,256,9:15,1,,,,1.9
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,14,257,,1,,,,4.6
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,14,258,,2,,,,NA
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,14,259,9:16,1,,,baited platform at 5 mins,2.9
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V3,R,14,260,,0,9/10 correct,,,7.9
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,15,261,9:42,1,,,,5.7
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,15,262,,2,,,,NA
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,15,263,,0,,,,5.6
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,15,264,,1,,,,4.6
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,15,265,,0,,,,8.3
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,15,266,,0,,,,1.6
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,15,267,,1,,,,1.5
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,15,268,,0,,,,0.4
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,15,269,,1,,,,1.8
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,15,270,,0,5/10 correct,,,2.5
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,15,271,,1,,,,3.7
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,15,272,,2,,,,NA
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,15,273,,2,,,,NA
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,15,274,,1,,,,3.1
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,15,275,9:46,2,,,baited platform at 5 mins,NA
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,15,276,,2,,,,NA
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,15,277,,1,,,,NA
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,15,278,,2,,,,NA
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,15,279,9:53,1,,,baited platform at 5 mins,4.8
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V1,R,15,280,,-1,,,,NA
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,16,280,10:14,1,10/10 correct,,,9.1
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,16,281,,2,,,,NA
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,16,282,,-1,,,,NA
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,16,282,10:15,-1,,,,NA
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,16,282,,2,,,,NA
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,16,283,,1,,,,3.1
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,16,284,,1,,,,4.1
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,16,285,,2,,,,7.1
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,16,286,,-1,,,,NA
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,16,286,10:17,-1,,,,NA
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,16,286,10:20,2,,,baited platform at 5 mins,NA
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,16,287,,1,,,,3.8
21-Apr-20,MM,4,Taquito,GoNoGo,Control,Heart,inhibition_task_no_FoodKey_green_rewarded,V2,R,16,288,,2,,,,NA
