Experiment,Site,Date,ID,Session,Trial,Choice,Notes
Multi-access box,Tempe,27-Oct-19,Adobo,2,6,1,
Multi-access box,Tempe,27-Oct-19,Adobo,2,7,1,
Multi-access box,Tempe,27-Oct-19,Adobo,2,8,1,pulled shovel and cracker got stuck on pedestal
Multi-access box,Tempe,27-Oct-19,Adobo,2,9,1,
Multi-access box,Tempe,27-Oct-19,Adobo,2,10,1,
Multi-access box,Tempe,27-Oct-19,Adobo,2,11,1,pulled string and cracker got stuck on pedestal
Multi-access box,Tempe,27-Oct-19,Adobo,2,12,1,
Multi-access box,Tempe,27-Oct-19,Adobo,2,13,1,
Multi-access box,Tempe,27-Oct-19,Adobo,2,14,1,food got stuck on ramp
Multi-access box,Tempe,27-Oct-19,Adobo,3,15,1,pulled string and cracker got stuck on pedestal
Multi-access box,Tempe,27-Oct-19,Adobo,3,16,1,
Multi-access box,Tempe,27-Oct-19,Adobo,3,17,1,food got stuck on ramp
Multi-access box,Tempe,27-Oct-19,Adobo,3,18,1,food got stuck on ramp; STRING NON-FUNCTIONAL
Multi-access box,Tempe,27-Oct-19,Adobo,3,19,1,
Multi-access box,Tempe,27-Oct-19,Adobo,3,20,1,
Multi-access box,Tempe,27-Oct-19,Adobo,3,21,1,food got stuck on ramp
Multi-access box,Tempe,27-Oct-19,Adobo,3,22,1,food stuck on pedestal
Multi-access box,Tempe,27-Oct-19,Adobo,3,23,1,
Multi-access box,Tempe,27-Oct-19,Adobo,3,24,1,SHOVEL NON-FUNCTIONAL
Multi-access box,Tempe,28-Oct-19,Adobo,4,25,1,"He pushed the window (or the box jigglig pushed the window in so it was no longer solvable, I removed the box at 4:00 to reset the window, he started to pry the roof off around 8:00 and I went in and reset it out of his view. The box jiggling has made the window closed again but I'm not sure whether to keep fixing it if it happens straight away and over again. Got the sicky tack from the roof of the box and played with that a lot 12-13 mins."
Multi-access box,Tempe,28-Oct-19,Adobo,4,26,1,"Started to play more with the roof :/ Fixed the roof at 6:00, need to get something that he won't take off with to keep it on"
Multi-access box,Tempe,29-Oct-19,Adobo,5,27,1,"I put the second pole in the roof so that he'd not be able to get the roof off; he pulled out the sticky tack first prior to solving loci, went in at 1:32 to remove the sticky tack from the aviary; solves window by pushing the left half of the door inward and sticking his head through the half of the window that is open, he does not pull the window open"
Multi-access box,Tempe,29-Oct-19,Adobo,5,28,1,
Multi-access box,Tempe,29-Oct-19,Adobo,5,29,1,I didn't see him retrieve the food (I couldn't see the food behind the pusher in this orientation) and went in and looked after a couple of minutes (see video when I removed the box); I stopped and watched the video to see what happened and he touched the pusher and the food came out and he retrieved it
Multi-access box,Tempe,29-Oct-19,Adobo,6,30,1,
Multi-access box,Tempe,29-Oct-19,Adobo,6,31,1,He actually opened the window this time!
Multi-access box,Tempe,29-Oct-19,Adobo,6,32,1,
Multi-access box,Tempe,29-Oct-19,Adobo,6,33,1,He is getting really into landing on my head when I go into the aviary...
Multi-access box,Tempe,29-Oct-19,Adobo,6,34,1,"He is atacking me now when I go in to put the box down, like pecking my head angrily"
Multi-access box,Tempe,29-Oct-19,Adobo,6,35,1,"Adobo is getting agressive. I decided to end the session and when I went to remove the box he flew at my head and escape the aviary. I got him back in within a minute by leaving his door open and walking toward him at the end he was at. He flew to the far end, then to Diablo's end and pecked through Diablo's aviary wall at him and then lew back into his aviary. I'll wear a hat tomorrow and have the camera outside his aviary so he stops perching on that."
Multi-access box,Tempe,30-Oct-19,Adobo,7,36,1,
Multi-access box,Tempe,30-Oct-19,Adobo,7,37,1,
Multi-access box,Tempe,30-Oct-19,Adobo,7,38,1,touched window first in a pull motion and so I was watchig to see if he's solve it correctly and get the food on first touch; he eventually (after touching other parts) opened the window all the way and took the food off the post (camera was outside aviary and I was standing to the side so I didn't see the timing of the first contact while also looking at my timer)
Multi-access box,Tempe,30-Oct-19,Adobo,7,39,1,
Multi-access box,Tempe,30-Oct-19,Adobo,7,40,1,
Multi-access box,Tempe,30-Oct-19,Adobo,7,41,1,
Multi-access box,Tempe,30-Oct-19,Adobo,7,42,1,
Multi-access box,Tempe,30-Oct-19,Adobo,7,43,1,
Multi-access box,Tempe,30-Oct-19,Adobo,7,44,1,
Multi-access box,Tempe,30-Oct-19,Adobo,7,45,1,took video out to see if he got the food on first touch and ended the session; he touched the shovel first
Multi-access box,Tempe,30-Oct-19,Adobo,8,46,1,
Multi-access box,Tempe,30-Oct-19,Adobo,8,47,1,the cracker fell off the post when he put his head in the window but I couldn't see if it was his action that did it (correctly) or him hitting the box. Took camera out to review and gave him a cracker with the box outside the aviary because he needed one as he had knocked the cracker off the post
Multi-access box,Tempe,30-Oct-19,Adobo,8,48,1,NOTE (CL Oct 2020): Tiana pointed out that there is no trial 48 because the video A073OL 2019-10-30 Multiaccess box S8 T46 only contains two trials: trials 46 and 47. The next video starts at trial 49 and there is no record of trial 48 so I assume that MM made a counting error and what is listed here as trial 48 is actually on the videos as 49 so from here forward the videos are one trial ahead of the data sheet. Trial 48 here shows up as trial 49 in the video
Multi-access box,Tempe,30-Oct-19,Adobo,8,49,1,"couldn't get the camera in position in time, I think it has to be set inside the aviary if the MAB is on the floor. Trial 49 here is listed as trial 50 in the video"
Multi-access box,Tempe,30-Oct-19,Adobo,8,50,1,put camera inside aviary now; WINDOW NOT-FUNCTIONAL ON NEXT SESSION
Multi-access box,Tempe,30-Oct-19,Adobo,8,51,1,playing with camera at first
Multi-access box,Tempe,30-Oct-19,Adobo,8,52,1,"playing with camera at first, shood him off camera three times by waving arms"
Multi-access box,Tempe,30-Oct-19,Adobo,8,53,1,
Multi-access box,Tempe,30-Oct-19,Adobo,8,54,1,
Multi-access box,Tempe,30-Oct-19,Adobo,8,55,1,
Multi-access box,Tempe,31-Oct-19,Adobo,9,56,1,I went in and removed some pieces of tape at 8 mins because it looked like he had maybe eaten a small piece
Multi-access box,Tempe,31-Oct-19,Adobo,9,57,1,
Multi-access box,Tempe,31-Oct-19,Adobo,9,58,1,
Multi-access box,Tempe,31-Oct-19,Adobo,9,59,1,food came off post backwards and so I ran in with food and took the box out
Multi-access box,Tempe,31-Oct-19,Adobo,9,60,1,
Multi-access box,Tempe,31-Oct-19,Adobo,9,61,1,
Multi-access box,Tempe,31-Oct-19,Adobo,9,62,1,at 15s he found a small piece of cracker fromthe previous session on the floor and ate that
Multi-access box,Tempe,31-Oct-19,Adobo,9,63,1,he did not eat the food right away and tried to go back to playing with the push stick (after he'd walked around to the front of the box to see the food WAS outside)
Multi-access box,Tempe,31-Oct-19,Adobo,9,64,1,"he took the piece of food over to the tripod and ate it on top of one of the tripod feet, then he went back to the box without finishing so I shood him off at 2:49mins"
Multi-access box,Tempe,31-Oct-19,Adobo,9,65,1,"I picked up the piece of unfinished cracker from the last trial before putting the box down on this trial; on this trial he got the cracker and then went back to the ush stick to play with it without swallowing the cracker (it was in his mouth), I went to shoo him away from he box to end the trial, and he ran to his water to eat the cracker, so I kept recording time until he was done"
Multi-access box,Tempe,31-Oct-19,Adobo,10,66,1,
Multi-access box,Tempe,31-Oct-19,Adobo,10,67,1,For next time(s) put the tape only on the inside of the window
Multi-access box,Tempe,31-Oct-19,Adobo,10,68,1,
Multi-access box,Tempe,31-Oct-19,Adobo,10,69,1,solved all loci
Multi-access box,Tempe,20-Nov-19,Burrito,1,1,1,
Multi-access box,Tempe,20-Nov-19,Burrito,1,2,1,
Multi-access box,Tempe,20-Nov-19,Burrito,1,3,1,
Multi-access box,Tempe,20-Nov-19,Burrito,1,4,1,
Multi-access box,Tempe,20-Nov-19,Burrito,1,5,1,rewatching video; he somehow pulled the shovel out without having the food fall! I rewarded him with a cracker on the floor and ended the session.
Multi-access box,Tempe,20-Nov-19,Burrito,2,6,1,
Multi-access box,Tempe,20-Nov-19,Burrito,2,7,1,need to rewatch and it started to rain; ended session; Burrito tried to solve the shovel but it was inoperational and it came apart and it took to his plant with the handle of it; at 1:50 at went in to distract him for him to drop the handle and I picked it up and took it out of the aviary; he solved the string but the food did not fall so he was rewarded with a piece of cracker on the floor.
Multi-access box,Tempe,21-Nov-19,Burrito,3,8,1,took shovel pieces to water after he broke the shovel
Multi-access box,Tempe,21-Nov-19,Burrito,3,9,1,broke shovel first; food got stick inside box and Burrito was given a reward when I picked the box up
Multi-access box,Tempe,21-Nov-19,Burrito,3,10,1,
Multi-access box,Tempe,21-Nov-19,Burrito,3,11,1,
Multi-access box,Tempe,21-Nov-19,Burrito,3,12,1,stopped session bc it started to rain
Multi-access box,Tempe,22-Nov-19,Burrito,4,13,1,NOTE (Alexis): 2 videos with different names seem to be copies of each other: A068YS 2019-11-22 Multiaccess box S4 T13 and A068YS 2019-11-22 Multiaccess box S4 T13 (pt.1). Both have the same data in the video coding section to the right
Multi-access box,Tempe,22-Nov-19,Burrito,4,14,1,
Multi-access box,Tempe,22-Nov-19,Burrito,4,15,1,
Multi-access box,Tempe,22-Nov-19,Burrito,4,16,1,
Multi-access box,Tempe,22-Nov-19,Burrito,4,17,1,
Multi-access box,Tempe,22-Nov-19,Burrito,4,18,1,
Multi-access box,Tempe,22-Nov-19,Burrito,4,19,1,
Multi-access box,Tempe,22-Nov-19,Burrito,4,20,1,
Multi-access box,Tempe,22-Nov-19,Burrito,4,21,1,maybe tried to bury the goldfish piece in his plant soil?!
Multi-access box,Tempe,22-Nov-19,Burrito,4,22,1,
Multi-access box,Tempe,24-Nov-19,Burrito,5,23,0,"readjusted the box lid and window at 5:40 because he had moved the box so much the lid ahad come ajar and the window swung partly open; went in at 10:40 and collected the pieces of the shovel because he was playing with them in his water instead of attending to the MAB, reset the box lid and window of the MAB and moved it back tot he centre of the aviary; he flew up to a front perch on his own ~12 minutes;"
Multi-access box,Tempe,25-Nov-19,Burrito,6,24,0,trial stopped when he was playing excessively with the broken shovel instead of minding the MAB; I couldn't go tape it because Marisco is currently getting a boldness trial
Multi-access box,Tempe,25-Nov-19,Burrito,7,25,0,I removed th box from the aviary around 3 minutes for 30 seconds to rebait the post after his jiggling had knowcked the cracker off without solving a locus and to reset the window because it has swung open. Someone walked by at around 5 minutes and Burrito came to the front of his aviary (where I am sitting to investigate); a woman in heels walked behind the aviary at14 minutes!! and spooked Burrito up off the floor.
Multi-access box,Tempe,26-Nov-19,Burrito,8,26,0,"Because someone walked by in the last trial, and the penultimate trial was stopped to fix the shovel, there are no consecutive sessions where he has not solved an option to gain food. Putting sticky-tack on the window to keep it from swinging open when he plays with the box. Food fell off pedestel at 1:30 and I went in and reset it. Again at 2:40. Again at 3:20."
Multi-access box,Tempe,26-Nov-19,Burrito,9,27,0,Reset cracker on post at 6 minutes because he had knocked it off with his yanking on the push locus; again at 10:27 and again with the shovel locus at 11:00; Again at 12:30 (should get peanut half after this trial?); again at 14:47
Multi-access box,Tempe,27-Nov-19,Burrito,10,28,0,Went in and put cracker back on pedestel at 30s because he had knocked it off by hitting the push; again at 1:30; baited floor at 5 mins because he was on the camera playing with it. He came to bait immediately. Put bait back on pedestel again at 8:30.
Multi-access box,Tempe,5-Dec-2018,Chalupa,1,1,-1,Cracker piece as bait
Multi-access box,Tempe,5-Dec-2018,Chalupa,2,1,-1,Whole cracker as bait
Multi-access box,Tempe,5-Dec-2018,Chalupa,3,1,-1,
Multi-access box,Tempe,5-Dec-2018,Chalupa,4,1,-1,
Multi-access box,Tempe,7-Dec-2018,Chalupa,5,1,-1,"Afterwards, took bait out of the middle and broke piece of cracker on top of box for more habituation to eating off it. Came to eat it right away"
Multi-access box,Tempe,7-Dec-2018,Chalupa,6,1,-1,Still not coming down. Leave food on it over night
Multi-access box,Tempe,8-Dec-2018,Chalupa,7,1,-1,Box on table. Came down! 14:09:20. Walked all the way around the box but did not touch it
Multi-access box,Tempe,8-Dec-2018,Chalupa,8,1,-1,"Again comes down right away, walks around puzzlebox but doesn't touch"
Multi-access box,Tempe,9-Dec-2018,Chalupa,9,1,-1,"11:14:24 came down, looked for crackers on top of box, went to ground"
Multi-access box,Tempe,9-Dec-2018,Chalupa,10,1,0,"Lightly touched the swivel stick, then went down to the ground. Came to the table one more time and maybe kinda almost touched the string"
Multi-access box,Tempe,10-Dec-2018,Chalupa,11,2,-1,"Baited table at min 5, she took cracker piece but did not go to box; Did not come back to the table, gave her 5 extra minutes; Construction workers sawing off and on so might be disturbing her, although her behavior does not seem agitated"
Multi-access box,Tempe,10-Dec-2018,Chalupa,12,2,0,"Baited table at min 5, she took cracker piece but did not go to box; Did not come back to the table, gave her 5 extra minutes - then construction works all go by talking. Give 2 min extra. 14:13 she came back to the table, looked at string and push sides of box but didn't touch it; 14:15 she lightly touched a corner then went to the ground"
Multi-access box,Tempe,10-Dec-2018,Chalupa,13,3,0,"2 crackers on pedestal; came down right away, did not touch box; Baited the table at min 7, she came down right away, took bait, lightly pecked swivel stick; Gave 5 extra minutes"
Multi-access box,Tempe,11-Dec-2018,Chalupa,14,4,-1,"2 crackers on pedestal; came down right away, did not touch box; Baited the table at min 7, she came down right away to take bait, looked at box but did not contact; Gave extra 5min"
Multi-access box,Tempe,11-Dec-2018,Chalupa,15,5,-1,"1 cracker on pedestal; Baited table at min 5 - came to take bait, looked at box closely but did not touch"
Multi-access box,Tempe,11-Dec-2018,Chalupa,15,4,1,Go Chalupa! But crackers got stuck
Multi-access box,Tempe,12-Dec-2018,Chalupa,16,5,-1,2 crackers on pedestal; Baited table at min 5; Came to take bait and went down to the ground; did not come back to touch box
Multi-access box,Tempe,12-Dec-2018,Chalupa,17,5,-1,"NOTE: at this point, the MAB ended for Chalupa - if a bird does not participate in 3 consecutive trials, this experiment ends. 2 crackers on pedestal; Baited table at min5; Came to take crackers - walked close to check out box briefly, then went down to the ground"
Multi-access box,Tempe,13-Dec-2018,Chalupa,18,5,-1,"2 crackers on pedestal; Came to table at min 2, looked at box briefly and went to ground; Baited table at min 7, came immediately for bait, looked hard at push and string options but did not touch"
Multi-access box,Tempe,13-Dec-2018,Chalupa,19,6,-1,"2 crackers on pedestal; Came down and looked all around and on top of box, did not touch; Came back to table and was looking at box but construction worker wandered behind cage on phone. Baited table after (min 5), takes bait and goes to ground"
Multi-access box,Tempe,13-Dec-2018,Chalupa,19,5,1,"2 crackers on pedestal; Came right down and looked really closely at box on string side but didn't touch it, grrrrrrrr! Baited table at min 7. Came to table after and pulled string!"
Multi-access box,Tempe,14-Dec-2018,Chalupa,20,7,-1,Baited ground after 5min
Multi-access box,Tempe,14-Dec-2018,Chalupa,21,7,-1,Baited ground after 5min. She came down after 7min and ate the bait but did not touch box.
Multi-access box,Tempe,14-Dec-2018,Chalupa,22,7,-1,Baited ground after 6min
Multi-access box,Tempe,17-Dec-2018,Chalupa,23,7,-1,Baited ground at 5 min & 8 min. String wall facing rear of aviary. 1 whole goldfish on pedestal. EXPERIMENT ENDED bc she had more than 3 consecutive non-participation sessions
Multi-access box,Tempe,15-Dec-19,Chilaquile,1,1,1,
Multi-access box,Tempe,15-Dec-19,Chilaquile,1,2,1,
Multi-access box,Tempe,15-Dec-19,Chilaquile,1,3,1,
Multi-access box,Tempe,15-Dec-19,Chilaquile,1,4,1,
Multi-access box,Tempe,16-Dec-19,Chilaquile,2,5,1,
Multi-access box,Tempe,16-Dec-19,Chilaquile,2,6,1,
Multi-access box,Tempe,16-Dec-19,Chilaquile,2,7,1,
Multi-access box,Tempe,16-Dec-19,Chilaquile,2,8,1,the string moved and cracker fell off at 10 seconds and so I went in and reset it
Multi-access box,Tempe,16-Dec-19,Chilaquile,2,9,1,
Multi-access box,Tempe,16-Dec-19,Chilaquile,2,10,1,
Multi-access box,Tempe,16-Dec-19,Chilaquile,3,11,1,
Multi-access box,Tempe,16-Dec-19,Chilaquile,3,12,0,came up from floor around 11 mins to play with camera after not solving either remaining locus
Multi-access box,Tempe,17-Dec-19,Chilaquile,4,13,1,
Multi-access box,Tempe,17-Dec-19,Chilaquile,4,14,1,went in and added second roof post at 3 mins because he was maybe going to be able to get the cracker by moving the roof
Multi-access box,Tempe,17-Dec-19,Chilaquile,4,15,1,
Multi-access box,Tempe,17-Dec-19,Chilaquile,4,16,1,also opened the window completely up but did not look through the hole to see he could get the cracker
Multi-access box,Tempe,17-Dec-19,Chilaquile,4,17,1,
Multi-access box,Tempe,17-Dec-19,Chilaquile,4,18,1,
Multi-access box,Tempe,17-Dec-19,Chilaquile,5,19,1,
Multi-access box,Tempe,17-Dec-19,Chilaquile,5,20,1,
Multi-access box,Tempe,17-Dec-19,Chilaquile,5,21,1,
Multi-access box,Tempe,17-Dec-19,Chilaquile,5,22,1,gave reward after trial when collected box because it fell behind the post
Multi-access box,Tempe,17-Dec-19,Chilaquile,5,23,1,
Multi-access box,Tempe,17-Dec-19,Chilaquile,5,24,0,I reset the cracker on the pedestel at 3 mins because he'd managed to knock it off with the shovel
Multi-access box,Tempe,18-Dec-19,Chilaquile,6,25,1,
Multi-access box,Tempe,18-Dec-19,Chilaquile,6,26,1,
Multi-access box,Tempe,18-Dec-19,Chilaquile,6,27,1,
Multi-access box,Tempe,18-Dec-19,Chilaquile,7,28,1,
Multi-access box,Tempe,18-Dec-19,Chilaquile,7,29,1,
Multi-access box,Tempe,18-Dec-19,Chilaquile,7,30,1,fixed the window at 18s; he had pushed it flat and thus unsolvable
Multi-access box,Tempe,18-Dec-19,Chilaquile,7,31,1,"the workers are talking loudly, but they seem to be inside the mechanical room so maybe they need to yell to hear each other"
Multi-access box,Tempe,19-Dec-19,Chilaquile,8,32,1,
Multi-access box,Tempe,19-Dec-19,Chilaquile,8,33,1,
Multi-access box,Tempe,19-Dec-19,Chilaquile,8,34,1,
Multi-access box,Tempe,19-Dec-19,Chilaquile,8,35,1,
Multi-access box,Tempe,19-Dec-19,Chilaquile,8,36,1,solved all loci; experiment ended
Multi-access box,Tempe,01-Nov-19,Diablo,1,1,-1,baited floor at 5 mins (he had just gone up to a perch after not touching the box)
Multi-access box,Tempe,01-Nov-19,Diablo,2,1,-1,"baited floor at 5 mins (he had not come down at all this trial), took bait and went to water tub; MAB in parts in aviary tonight/weekend"
Multi-access box,Tempe,03-Nov-19,Diablo,3,1,-1,baited ground at 5 mins; came down for bait right away but did not touch the box
Multi-access box,Tempe,03-Nov-19,Diablo,4,1,-1,Baited ground ~3inches from box; acted scared when he took it
Multi-access box,Tempe,03-Nov-19,Diablo,5,1,-1,"Baited ground ~2in from box, acted less scared when he took it; MAB parts left in aviary overnight"
Multi-access box,Tempe,04-Nov-19,Diablo,6,1,1,He solved the shovel but the food got stuck behind the post so I threw a piece of cracker in for him which he took
Multi-access box,Tempe,04-Nov-19,Diablo,6,2,-1,"baited floor at ~6mins, took bait then went to water, walked around box then up to perch ~7:30"
Multi-access box,Tempe,04-Nov-19,Diablo,7,2,1,"pulled string too fast and food did not come off of pedestel, threw food in when took box out"
Multi-access box,Tempe,04-Nov-19,Diablo,7,3,1,"again, pulled string too fast and food left on pedestel, threw food on floor when picked up box"
Multi-access box,Tempe,04-Nov-19,Diablo,7,4,1,SHOVEL SOLVED/NO LONGER OPERATIONAL
Multi-access box,Tempe,04-Nov-19,Diablo,7,5,1,pulled string a tiny bit and then touched push
Multi-access box,Tempe,04-Nov-19,Diablo,7,6,1,lightly touched shovel first (but it is inoperational); gradually pulled more and more at the shovel in frustration; put bill on push a couple of times
Multi-access box,Tempe,04-Nov-19,Diablo,7,7,1,pulled too fast and I left food when I took the box out
Multi-access box,Tempe,04-Nov-19,Diablo,7,8,1,
Multi-access box,Tempe,04-Nov-19,Diablo,7,9,1,pulled too fast and I left food when I took the box out
Multi-access box,Tempe,04-Nov-19,Diablo,7,10,1,
Multi-access box,Tempe,05-Nov-19,Diablo,8,11,1,
Multi-access box,Tempe,05-Nov-19,Diablo,8,12,1,pulled too fast and left food on pedestel; gave him a piece of cracker when I collected the box
Multi-access box,Tempe,05-Nov-19,Diablo,8,13,1,STRING SOLVED/NO LONGER OPERATIONAL
Multi-access box,Tempe,05-Nov-19,Diablo,8,14,0,he flew up just after 10 mins after being unsuccessful (he manipulated only the non-operational parts); he came back to the ground ~12 mins; I ended the trial at 15 mins when he was eating from his plant soil
Multi-access box,Tempe,05-Nov-19,Diablo,9,15,0,"was flushed up by someone calling out somewhere at ~6:30 mins, a facility person came down the stairs at ~7:20 mins; I ended the trial at 15:00 when he was perched in his tree playing with his leg bands"
Multi-access box,Tempe,06-Nov-19,Diablo,10,16,0,"EXPERIMENT ENDED B/C 3X15 MINUTE SESSIONS WITHOUT GETTING FOOD; touched push first, but didn't push it; went up to perch in his tree at ~7:20 mins; then to a perch at the front of his aviary at ~9:20 mins; back to the ground ~11 mins to interact incorrectly with the box some more, then back up to a perch"
Multi-access box,Tempe,18-Dec-2018,Habanero,1,1,1,
Multi-access box,Tempe,18-Dec-2018,Habanero,1,2,1,"Food didn't fall out, got stuck behind paper from string, I went in and got the food out and gave it to him"
Multi-access box,Tempe,18-Dec-2018,Habanero,1,3,1,Tried pusher and it should have worked but it didn't bc it was pushing the shovel which kept the food on it. Maybe they shouldn't be across from each other
Multi-access box,Tempe,18-Dec-2018,Habanero,1,4,1,Moved the walls so string is now across from push. He pulled string really fast and the food stayed on the platform - it should have worked though.
Multi-access box,Tempe,18-Dec-2018,Habanero,1,5,1,
Multi-access box,Tempe,18-Dec-2018,Habanero,1,6,1,
Multi-access box,Tempe,18-Dec-2018,Habanero,1,7,1,
Multi-access box,Tempe,18-Dec-2018,Habanero,1,8,1,
Multi-access box,Tempe,18-Dec-2018,Habanero,1,9,1,
Multi-access box,Tempe,18-Dec-2018,Habanero,1,10,1,
Multi-access box,Tempe,19-Dec-2018,Habanero,2,11,1,Now push = non-functional
Multi-access box,Tempe,19-Dec-2018,Habanero,2,12,1,
Multi-access box,Tempe,19-Dec-2018,Habanero,2,13,1,Now twist = non-functional
Multi-access box,Tempe,19-Dec-2018,Habanero,2,14,0,
Multi-access box,Tempe,20-Dec-2018,Habanero,3,15,0,"Persisted at manipulating push option, and distracted by Mole's beak under wall. Did open window but did not poke his head in"
Multi-access box,Tempe,20-Dec-2018,Habanero,4,16,0,
Multi-access box,Tempe,21-Dec-2018,Habanero,5,17,1,
Multi-access box,Tempe,21-Dec-2018,Habanero,5,18,1,"Opened window, looked in, closed window, didn't reach head in for food"
Multi-access box,Tempe,21-Dec-2018,Habanero,5,19,0,
Multi-access box,Tempe,21-Dec-2018,Habanero,6,20,1,Pulled string too fast and the food didn't fall out so i went in and got it out for him
Multi-access box,Tempe,21-Dec-2018,Habanero,6,21,1,Now string = non-functional. Again he pulled too fast and the food didn't fall out so i went in and got it out
Multi-access box,Tempe,21-Dec-2018,Habanero,6,22,0,He was on the ground at 10 min so he got an extra 5 min
Multi-access box,Tempe,22-Dec-2018,Habanero,7,23,1,
Multi-access box,Tempe,22-Dec-2018,Habanero,7,24,1,
Multi-access box,Tempe,22-Dec-2018,Habanero,7,25,-1,
Multi-access box,Tempe,24-Dec-2018,Habanero,8,25,1,
Multi-access box,Tempe,24-Dec-2018,Habanero,8,26,0,
Multi-access box,Tempe,25-Dec-2018,Habanero,9,27,0,
Multi-access box,Tempe,25-Dec-2018,Habanero,10,28,1,
Multi-access box,Tempe,25-Dec-2018,Habanero,10,29,1,
Multi-access box,Tempe,25-Dec-2018,Habanero,10,30,-1,Didn't come to ground (preening and singing)
Multi-access box,Tempe,26-Dec-2018,Habanero,11,31,1,
Multi-access box,Tempe,26-Dec-2018,Habanero,11,32,1,
Multi-access box,Tempe,26-Dec-2018,Habanero,11,33,1,
Multi-access box,Tempe,26-Dec-2018,Habanero,11,34,1,
Multi-access box,Tempe,26-Dec-2018,Habanero,11,35,1,
Multi-access box,Tempe,26-Dec-2018,Habanero,11,36,1,
Multi-access box,Tempe,26-Dec-2018,Habanero,11,37,1,
Multi-access box,Tempe,26-Dec-2018,Habanero,11,38,1,VIDEO NOT RECORDED!
Multi-access box,Tempe,26-Dec-2018,Habanero,11,39,1,VIDEO NOT RECORDED!
Multi-access box,Tempe,26-Dec-2018,Habanero,11,40,0,
Multi-access box,Tempe,27-Dec-2018,Habanero,12,41,1,
Multi-access box,Tempe,27-Dec-2018,Habanero,12,42,1,Now window = non-functional. PASSED MAB!!!!!
Multi-access box,Tempe,28-Dec-2018,Habanero,13,43,0,"Ended trial early due to him passing MAB yesterday, didn't see note above before starting."
Multi-access box,Tempe,21-Nov-19,Marisco,1,1,0,baited floor at 5 minutes
Multi-access box,Tempe,22-Nov-19,Marisco,2,2,-1,"came to floor immediately but did not touch MAB, baited floor at 5 minutes; took bait and flew right back up to perch"
Multi-access box,Tempe,22-Nov-19,Marisco,3,2,1,came to floor ~0:58 and flew back up to rear perch; came to ground a couple more times before 5 minutes; baited floor at 5 minutes as the bird was on rear perch at this time. Took the bait and walked closely around the box before returning to rear perch. Came back to ground within a minute to walk around the box again and return to rear perch. Cam back down at 8:58 but and was close but did not touch; did this again within the next minute and remained on floor; Flew up after 10 minute mark so left MAB in aviary until 15 minute mark. Came down again near the 13 minute mark and looked at the box but did not touch it. (he is QUITE close and somehow doesn't touch!) In the end pulled the string too fast and had to be rewarded after by me when I took the box out.
Multi-access box,Tempe,22-Nov-19,Marisco,3,3,1,the shovel got pulled out too fast so the food didn't fall; rewarded by me when I took the box out
Multi-access box,Tempe,22-Nov-19,Marisco,3,4,1,
Multi-access box,Tempe,22-Nov-19,Marisco,3,5,1,pulled to fast and had to be rewarded by me whenI retrieved the box
Multi-access box,Tempe,24-Nov-19,Marisco,4,6,1,baited floor at 5 minutes
Multi-access box,Tempe,25-Nov-19,Marisco,5,7,0,Was on the floor at 5 minutes and so no bait was laid.
Multi-access box,Tempe,26-Nov-19,Marisco,6,8,-1,"Put a whole goldfish cracker in the MAB bc Marisco wasn't food deprived until 10 a.m.; baited floor at 5 minutes, he came down and took the bait without touching the box, and returned to a rear perch."
Multi-access box,Tempe,26-Nov-19,Marisco,7,8,-1,Came to floor just before 5 minutes so no baiting; noticed his mandible (bottom) is longer by a few mm than his maxilla (top) while he is close to the door on the floor of his aviary; stayed on the floor at the front of his aviary until 13 minutes; flew to perch at 14 minutes; EXPERIMENT ENDED AFTER 3 SEQUENTIAL SESSIONS WITHOUT SOLVING A LOCUS
Multi-access box,Tempe,23-Apr-20,Mofongo,1,1,0,Mofongo slowly pulled the shovel
Multi-access box,Tempe,23-Apr-20,Mofongo,1,2,1,
Multi-access box,Tempe,23-Apr-20,Mofongo,1,3,1,Ended session when I remembered I had to give him a boldness assay today before giving his food back :(
Multi-access box,Tempe,24-Apr-20,Mofongo,2,4,1,food did not fall off pedestel so I put food on floor (was smaller than that on pedestel) for him when took box away; I waited for him to eat the reward before setting the next trial
Multi-access box,Tempe,24-Apr-20,Mofongo,2,5,1,"food again did not fall off pedestal, I gave him a reward on the floor (was smaller than that on pedestel) and waited for him to get that before starting the next trial"
Multi-access box,Tempe,24-Apr-20,Mofongo,2,6,1,baited floor at 5 mins
Multi-access box,Tempe,24-Apr-20,Mofongo,2,7,1,baited floor at 5 mins
Multi-access box,Tempe,24-Apr-20,Mofongo,3,8,1,"food did not come off of pedestel, and gave food equal to that inside box when removing box"
Multi-access box,Tempe,24-Apr-20,Mofongo,3,9,1,baited at 5 mins
Multi-access box,Tempe,24-Apr-20,Mofongo,3,10,1,baited at 5 mins; STRING SOLVED bc has gotten food at first touch using this locus in 2 consecutive sessions
Multi-access box,Tempe,24-Apr-20,Mofongo,3,11,1,I didn't press the right button on the stop watch or maybe pressed it twice really quickly without noticing so I don't have precise times for this trial; baited at 5 mins
Multi-access box,Tempe,26-Apr-20,Mofongo,4,12,1,baited at 5 mins; mostly just singing
Multi-access box,Tempe,26-Apr-20,Mofongo,4,13,1,baited at 5 mins; food caught behind shovel inside MAB
Multi-access box,Tempe,26-Apr-20,Mofongo,4,14,1,baited at 5 mins; acting jumpy
